Director,PA,BB,AB,OUTS,H,1B,2B,3B,HR,BA,OBP,SLG,OPS,WAR,WAR/PA,Scaled WAR,Scaled WAR/PA,Average Composite Score,Bucket,Composite Score+,Standard Deviation,Coefficient of Variation,Adjusted StDev,Best 2 Film Run Score,Best 2 Film Run Titles,Best 3 Film Run Score,Best 3 Film Run Titles,Best 5 Film Run Score,Best 5 Film Run Titles,Best Top 2 Overall Score,Out Rate,BB Rate,1B Rate,2B Rate,3B Rate,HR Rate,XBH,XBH Rate,Eligible,Career_Value,Rate_Quality,Peak,Profile,Strength
Robert Rodriguez,24,3,21,16,5,4,1,0,0,0.238,0.333,0.286,0.619,-211.0,-8.79,-21.27,-0.89,46.21,OUT,84.5,20.8,0.45020000000000004,19.9,71.1,Grindhouse → Planet Terror,59.8,Sin City → The Adventures of Sharkboy and Lavagirl 3-D → Grindhouse,57.2,El Mariachi → Desperado → Four Rooms → From Dusk Till Dawn → The Faculty,83.6,0.6666666666666666,0.125,0.16666666666666666,0.041666666666666664,0.0,0.0,1,0.041666666666666664,True,-1.5865142245472825,-0.9035943314139327,-0.6421612776189727,-0.8604868292611234,-1.0344905354746359
Robert Rossen,8,1,7,4,3,2,1,0,0,0.429,0.5,0.571,1.071,22.7,2.84,2.29,0.29,57.84,BB,90.5,18.7,0.3235,17.6,73.1,Body and Soul → All the King's Men,66.4,Johnny O'Clock → Body and Soul → All the King's Men,55.1,All the King's Men → Alexander the Great → Island in the Sun → They Came to Cordura → The Hustler,87.3,0.5,0.125,0.25,0.125,0.0,0.0,1,0.125,True,0.14756743298696434,-0.05330136592814965,-0.4820891047846437,-0.3055620207476494,-0.1506897919316389
Robert Wise,38,4,34,20,14,12,1,1,0,0.412,0.474,0.5,0.974,86.6,2.28,8.73,0.23,57.28,BB,90.3,15.0,0.262,15.1,82.8,The Haunting → The Sound of Music,78.9,The Haunting → The Sound of Music → The Sand Pebbles,73.7,Odds Against Tomorrow → West Side Story → Two for the Seesaw → The Haunting → The Sound of Music,91.7,0.5263157894736842,0.10526315789473684,0.3157894736842105,0.02631578947368421,0.02631578947368421,0.0,2,0.05263157894736842,True,0.555630681090989,-0.09424410545283052,0.5342733806766781,-0.4014519372716777,0.196406135678923
Robert Z. Leonard,31,6,25,25,0,0,0,0,0,0.0,0.194,0.0,0.194,-207.7,-6.7,-20.94,-0.68,48.3,OUT,81.4,6.4,0.1322,7.7,59.8,"Pride and Prejudice → Third Finger, Left Hand",59.0,Maytime → New Moon → Pride and Prejudice,57.0,"Maytime → New Moon → Pride and Prejudice → Third Finger, Left Hand → Ziegfeld Girl",63.6,0.8064516129032258,0.1935483870967742,0.0,0.0,0.0,0.0,0,0.0,True,-1.5763460557438183,-0.7507901785450345,-0.8978733483140457,-1.4387467851479945,-1.1728190554675144
Robert Zemeckis,22,4,18,8,10,6,2,2,0,0.556,0.636,0.889,1.525,131.8,5.99,13.29,0.6,60.99,BB,108.1,19.8,0.32520000000000004,19.1,89.6,Back to the Future → Who Framed Roger Rabbit,84.9,Back to the Future → Who Framed Roger Rabbit → Back to the Future Part II,77.6,Romancing the Stone → Back to the Future → Who Framed Roger Rabbit → Back to the Future Part II → Back to the Future Part III,93.6,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,4,0.18181818181818182,True,0.7512247769605437,0.17700154389818026,0.8543225868207057,0.18911127052688392,0.5210207198732614
Roberto Rossellini,27,5,22,12,10,7,2,1,0,0.455,0.556,0.636,1.192,116.6,4.32,11.76,0.44,59.32,BB,93.7,16.0,0.2698,16.0,81.7,Paisan → Germany Year Zero,78.6,Paisan → Germany Year Zero → Stromboli,74.8,"Rome, Open City → Desire → Paisan → Germany Year Zero → Stromboli",90.8,0.4444444444444444,0.18518518518518517,0.25925925925925924,0.07407407407407407,0.037037037037037035,0.0,3,0.1111111111111111,True,0.690000518722992,0.05490444567279268,0.5517581751101569,-0.18131102030909885,0.32240360675081514
Roland Emmerich,18,2,16,16,0,0,0,0,0,0.0,0.111,0.0,0.111,-364.3,-20.24,-36.73,-2.04,34.76,OUT,62.7,15.0,0.43060000000000004,15.2,57.0,Stargate → Independence Day,51.0,Universal Soldier → Stargate → Independence Day,48.3,Stargate → Independence Day → Godzilla → The Patriot → The Day After Tomorrow,63.3,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0,0.0,True,-1.9966170379650592,-1.7407271306239254,-1.4144589345100673,-1.506730179212636,-1.6891276635155432
Roman Polanski,23,6,17,6,11,6,2,2,1,0.647,0.739,1.176,1.916,208.2,9.05,20.99,0.91,64.05,BB,109.0,20.1,0.3131,19.3,86.1,Chinatown → The Tenant,82.9,Chinatown → The Tenant → Tess,75.9,Knife in the Water → Repulsion → Cul-de-sac → The Fearless Vampire Killers → Rosemary's Baby,94.2,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.043478260869565216,5,0.21739130434782608,True,1.0161942384830815,0.4007243705866151,0.7484442666144456,0.5973697683618003,0.7116243845175496
Ron Clements,8,1,7,1,6,5,1,0,0,0.857,0.875,1.0,1.875,101.3,12.66,10.21,1.28,67.66,1B,120.8,18.8,0.2774,17.6,80.3,The Little Mermaid → Aladdin,77.5,The Little Mermaid → Aladdin → Hercules,75.8,The Little Mermaid → Aladdin → Hercules → Treasure Planet → The Princess and the Frog,85.8,0.125,0.125,0.625,0.125,0.0,0.0,1,0.125,True,0.6237604844479202,0.6646588164510756,0.4968355580979721,0.7668630938430258,0.6308743577402431
Ron Howard,29,6,23,16,7,1,6,0,0,0.304,0.448,0.565,1.013,58.1,2.0,5.86,0.2,57.0,BB,102.1,17.4,0.3059,17.2,72.7,The Paper → Apollo 13,75.2,A Beautiful Mind → The Missing → Cinderella Man,70.2,A Beautiful Mind → The Missing → Cinderella Man → The Da Vinci Code → Frost/Nixon,87.6,0.5517241379310345,0.20689655172413793,0.034482758620689655,0.20689655172413793,0.0,0.0,6,0.20689655172413793,True,0.40447683927143047,-0.11471547521517095,0.26773411746718834,-0.4739467531719946,0.06480836171003457
Ruben Fleischer,7,0,7,6,1,1,0,0,0,0.143,0.143,0.143,0.286,-54.1,-7.73,-5.45,-0.78,47.27,OUT,89.6,13.6,0.28800000000000003,14.5,55.3,Zombieland → 30 Minutes or Less,49.9,Zombieland → 30 Minutes or Less → Gangster Squad,49.0,Zombieland → 30 Minutes or Less → Gangster Squad → Venom → Zombieland: Double Tap,75.5,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0,0.0,True,-0.9417650125827933,-0.8260955744565012,-1.2845173639335736,-1.2251069634115321,-1.0552041310546632
Ruben Ostlund,6,1,5,1,4,4,0,0,0,0.8,0.833,0.8,1.633,46.4,7.73,4.68,0.78,62.73,BB,117.5,14.6,0.233,15.2,73.7,Force Majeure → The Square,71.5,Force Majeure → The Square → Triangle of Sadness,68.2,Involuntary → Play → Force Majeure → The Square → Triangle of Sadness,78.3,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0.0,True,0.33160184931769165,0.304216484564153,-0.008332928689979743,0.5135259623946133,0.27615663624277353
Russo Brothers,9,0,9,5,4,0,4,0,0,0.444,0.444,0.889,1.333,36.6,4.07,3.69,0.41,59.07,BB,110.4,25.2,0.42700000000000005,21.9,87.5,Avengers: Infinity War → Avengers: Endgame,85.1,Captain America: Civil War → Avengers: Infinity War → Avengers: Endgame,77.1,Captain America: The Winter Soldier → Captain America: Civil War → Avengers: Infinity War → Avengers: Endgame → Cherry,88.7,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,4,0.4444444444444444,True,0.2629789406490806,0.03662643695641729,0.7880726168642818,-0.07645844535978587,0.2697767565779418
Ryan Coogler,5,1,4,0,4,1,3,0,0,1.0,1.0,1.75,2.75,108.8,21.76,10.97,2.19,76.76,1B,145.6,10.8,0.1404,13.3,83.1,Fruitvale Station → Creed,80.1,Fruitvale Station → Creed → Black Panther,76.8,Fruitvale Station → Creed → Black Panther → Black Panther: Wakanda Forever  → Sinners,84.5,0.0,0.2,0.2,0.6,0.0,0.0,3,0.6,True,0.6568243565517176,1.3299783337271398,0.5887850896392042,1.6218402354905042,1.0011062099052022
Ryusuke Hamaguchi,11,2,9,3,6,3,3,0,0,0.667,0.727,1.0,1.727,133.9,12.17,13.5,1.23,67.17,1B,126.7,15.0,0.223,15.2,84.9,Wheel of Fortune and Fantasy → Drive My Car,81.1,Happy Hour → Asako I & II → Wheel of Fortune and Fantasy,80.0,Happy Hour → Asako I & II → Wheel of Fortune and Fantasy → Drive My Car → Evil Does Not Exist,88.8,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.0,3,0.2727272727272727,True,0.7593468976608895,0.62883391936698,0.7711112934503616,0.46190473066852544,0.6701713186363073
S.J. Clarkson,2,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,-50.6,-25.3,-5.1,-2.55,29.7,OUT,57.0,24.3,0.8190000000000001,18.2,29.7,Toast → Madame Web,,,,,46.9,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-0.9201908099777982,-2.1106740270433635,-2.6654205142965024,-1.5976477303111325,-1.7896104243905324
Safdie Brothers,4,0,4,0,4,4,0,0,0,1.0,1.0,1.0,2.0,71.4,17.85,7.2,1.8,72.85,1B,136.5,7.0,0.09630000000000001,11.9,78.9,Good Time → Uncut Gems,74.8,Heaven Knows What → Good Time → Uncut Gems,,,79.6,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,True,0.47880273410417906,1.0441102774030286,0.12176009278181561,1.0075324577979599,0.6366149043370568
Sam Mendes,9,2,7,2,5,2,3,0,0,0.714,0.778,1.143,1.921,133.5,14.83,13.46,1.5,69.83,1B,129.3,15.0,0.2152,15.3,83.2,American Beauty → Road to Perdition,75.5,American Beauty → Road to Perdition → Jarhead,71.2,American Beauty → Road to Perdition → Jarhead → Revolutionary Road → Away We Go,88.6,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.0,3,0.3333333333333333,True,0.7578047238193896,0.823311932109214,0.3204645541825575,0.6662559032019919,0.6465367193591581
Sam Peckinpah,14,1,13,5,8,7,1,0,0,0.615,0.643,0.692,1.335,87.9,6.28,8.86,0.63,61.28,BB,97.5,17.2,0.2801,16.8,77.7,The Wild Bunch → The Ballad of Cable Hogue,76.4,The Wild Bunch → The Ballad of Cable Hogue → Straw Dogs,71.0,The Wild Bunch → The Ballad of Cable Hogue → Straw Dogs → Junior Bonner → The Getaway,87.3,0.35714285714285715,0.07142857142857142,0.5,0.07142857142857142,0.0,0.0,1,0.07142857142857142,True,0.561835749348389,0.19820403400917572,0.32470313833939723,0.0905411742529154,0.317385752742243
Sam Raimi,16,2,14,7,7,4,3,0,0,0.5,0.563,0.714,1.277,111.7,6.98,11.26,0.7,61.98,BB,111.0,15.9,0.2561,15.9,80.7,Spider-Man → Spider-Man 2,71.4,The Gift → Spider-Man → Spider-Man 2,69.4,Evil Dead 2 → Darkman → Army of Darkness → The Quick and the Dead → A Simple Plan,83.4,0.4375,0.125,0.25,0.1875,0.0,0.0,3,0.1875,True,0.669137549112144,0.24938245841502682,0.08604641567538591,-0.0681732970288067,0.270963823850485
Samuel Fuller,22,10,12,6,6,6,0,0,0,0.5,0.727,0.5,1.227,70.3,3.2,7.09,0.32,58.2,BB,91.8,13.9,0.23870000000000002,14.2,74.7,Park Row → Pickup on South Street,70.1,Fixed Bayonets! → Park Row → Pickup on South Street,68.1,The Baron of Arizona → The Steel Helmet → Fixed Bayonets! → Park Row → Pickup on South Street,79.1,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.0,0.0,0.0,0,0.0,True,0.4729775057739788,-0.026981033376569066,-0.042288109260968806,-0.1091271488749762,0.10275053629781392
Satoshi Kon,4,0,4,0,4,0,3,1,0,1.0,1.0,2.25,3.25,133.7,33.43,13.48,3.37,88.43,2B,159.5,3.6,0.040999999999999995,10.4,90.4,Perfect Blue → Millennium Actress,89.8,Perfect Blue → Millennium Actress → Tokyo Godfathers,,,93.0,0.0,0.0,0.0,0.75,0.25,0.0,4,1.0,True,0.7585760967517267,2.1831957806075426,1.171419935200182,2.031378753952201,1.4725025087678894
Satyajit Ray,29,2,27,0,27,5,9,10,3,1.0,1.0,2.407,3.407,863.8,29.79,87.09,3.0,84.79,2B,134.6,9.6,0.11359999999999999,10.5,94.2,Pather Panchali → Aparajito,92.4,The Adventures of Goopy and Bagha → Days and Nights in the Forest → The Adversary,89.0,The Adventures of Goopy and Bagha → Days and Nights in the Forest → The Adversary → Company Limited → Distant Thunder,96.4,0.0,0.06896551724137931,0.1724137931034483,0.3103448275862069,0.3448275862068966,0.10344827586206896,22,0.7586206896551724,True,2.361148142908486,1.917067973697117,1.4738467567089861,2.159973848749173,1.9880678952239061
Scott Derrickson,9,2,7,6,1,1,0,0,0,0.143,0.333,0.143,0.476,-73.3,-8.14,-7.39,-0.82,46.86,OUT,88.3,18.3,0.3906,17.4,69.5,Doctor Strange → The Black Phone,63.5,Doctor Strange → The Black Phone → Black Phone 2,55.9,Sinister → Deliver Us from Evil → Doctor Strange → The Black Phone → Black Phone 2,75.8,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0,0.0,True,-1.0504582199147117,-0.8560715087513568,-0.6682543545657449,-1.0694823263960878,-0.9101153970829065
Sean Anders,7,0,7,6,1,1,0,0,0,0.143,0.143,0.143,0.286,-116.0,-16.57,-11.7,-1.67,38.43,OUT,72.0,12.7,0.33159999999999995,14.0,52.2,Instant Family → Spirited,45.3,Daddy's Home 2 → Instant Family → Spirited,41.3,Horrible Bosses 2 → Daddy's Home → Daddy's Home 2 → Instant Family → Spirited,65.3,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0,0.0,True,-1.2492182680625366,-1.472405962667535,-1.7838212345110889,-1.2251069634115321,-1.4338436723957233
Sean Baker,8,0,8,1,7,6,1,0,0,0.875,0.875,1.0,1.875,117.6,14.7,11.86,1.48,69.7,1B,130.4,18.0,0.25780000000000003,17.1,80.9,Tangerine → The Florida Project,78.5,The Florida Project → Red Rocket → Anora,76.5,Starlet → Tangerine → The Florida Project → Red Rocket → Anora,85.0,0.125,0.0,0.75,0.125,0.0,0.0,1,0.125,True,0.6941195414842437,0.8138073675766987,0.5391793650837957,0.7842695638997472,0.7033364583903462
Sergio Leone,7,0,7,1,6,0,4,1,1,0.857,0.857,2.143,3.0,185.1,26.44,18.66,2.67,81.44,2B,129.0,20.0,0.2455,18.2,95.2,"The Good, the Bad and the Ugly → Once Upon a Time in the West",93.0,"For a Few Dollars More → The Good, the Bad and the Ugly → Once Upon a Time in the West",89.8,"For a Few Dollars More → The Good, the Bad and the Ugly → Once Upon a Time in the West → Duck, You Sucker → Once Upon a Time in America",96.8,0.14285714285714285,0.0,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,6,0.8571428571428571,True,0.9420879268075162,1.6721426568976872,1.521716879112034,1.6883247603818425,1.4187562141210537
Shane Black,5,1,4,2,2,2,0,0,0,0.5,0.6,0.5,1.1,-8.2,-1.64,-0.83,-0.17,53.36,OUT,100.3,24.2,0.4539,20.0,67.6,Iron Man 3 → The Nice Guys,70.2,Kiss Kiss Bang Bang → Iron Man 3 → The Nice Guys,53.4,Kiss Kiss Bang Bang → Iron Man 3 → The Nice Guys → The Predator → Play Dirty,75.8,0.4,0.2,0.4,0.0,0.0,0.0,0,0.0,True,-0.5387700866005045,-0.3808432821255966,-0.5603937929240482,-0.21314993256424708,-0.439570281255412
Shane Van Dyke,3,0,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,-135.2,-45.07,-13.63,-4.54,9.93,OUT,18.9,7.2,0.7249,12.6,9.9,Titanic II → A Haunting in Salem,9.9,Paranormal Entity → Titanic II → A Haunting in Salem,,,17.1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-1.3260408206339254,-3.556098956334329,-4.512866820066812,-1.5976477303111325,-2.734583236352689
Shawn Levy,14,2,12,11,1,1,0,0,0,0.083,0.214,0.083,0.298,-129.2,-9.23,-13.03,-0.93,45.77,OUT,85.8,12.3,0.2688,13.2,60.9,The Adam Project → Deadpool & Wolverine,61.1,Free Guy → The Adam Project → Deadpool & Wolverine,54.4,Night at the Museum: Secret of the Tomb → This is Where I Leave You → Free Guy → The Adam Project → Deadpool & Wolverine,70.5,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0,0.0,True,-1.3027769569226222,-0.9357636267547534,-0.8457007417501918,-1.27329960582419,-1.0908591003678612
Sian Heder,2,1,1,0,1,0,1,0,0,1.0,1.0,2.0,3.0,35.5,17.75,3.58,1.79,72.75,1B,136.0,15.6,0.2148,15.8,72.8,Tallulah → CODA,,,,,83.8,0.0,0.5,0.0,0.5,0.0,0.0,1,0.5,True,0.25481178044794567,1.0367990739164785,0.11971706155678824,1.8266094947213523,0.7308944669469708
Sidney Lumet,43,7,36,21,15,7,5,2,1,0.417,0.512,0.75,1.262,140.3,3.26,14.15,0.33,58.26,BB,95.0,19.7,0.3385,19.3,90.7,Dog Day Afternoon → Network,83.9,The Pawnbroker → Fail Safe → The Hill,79.3,A View From the Bridge → Long Day's Journey into Night → The Pawnbroker → Fail Safe → The Hill,99.0,0.4883720930232558,0.16279069767441862,0.16279069767441862,0.11627906976744186,0.046511627906976744,0.023255813953488372,8,0.18604651162790697,True,0.7840942625074727,-0.022594311284639002,0.9430106583382085,-0.160722620066429,0.43318784150234835
Simon West,13,1,12,12,0,0,0,0,0,0.0,0.077,0.0,0.077,-380.5,-29.27,-38.36,-2.95,25.73,OUT,47.4,14.8,0.5747,15.1,48.7,Con Air → The General's Daughter,42.1,Con Air → The General's Daughter → Lara Croft: Tomb Raider,37.2,Con Air → The General's Daughter → Lara Croft: Tomb Raider → When a Stranger Calls → The Mechanic,58.7,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0,0.0,True,-2.0342748689965022,-2.4009288054594045,-2.0842160200102695,-1.5345787984680315,-2.0384844267599753
Sofia Coppola,8,2,6,4,2,1,1,0,0,0.333,0.5,0.5,1.0,34.6,4.33,3.49,0.44,59.33,BB,110.0,13.9,0.2335,14.6,79.2,The Virgin Suicides → Lost in Translation,71.4,The Virgin Suicides → Lost in Translation → Marie Antoinette,61.4,The Virgin Suicides → Lost in Translation → Marie Antoinette → Somewhere → The Bling Ring,83.1,0.5,0.25,0.125,0.125,0.0,0.0,1,0.125,True,0.24803575909955172,0.05563556602144768,-0.18052366081133397,-0.45655099733839166,-0.04812149543528439
Spike Lee,26,6,20,10,10,7,2,1,0,0.5,0.615,0.7,1.315,63.6,2.45,6.41,0.25,57.45,BB,102.7,17.8,0.3095,17.5,76.2,Malcolm X → Crooklyn,72.8,Malcolm X → Crooklyn → Clockers,73.2,Do the Right Thing → Mo' Better Blues → Jungle Fever → Malcolm X → Crooklyn,91.0,0.38461538461538464,0.23076923076923078,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.0,3,0.11538461538461539,True,0.43591685337329034,-0.08181505952569523,0.3368216297861892,-0.03704836962571776,0.18711702465196703
Stanley Kramer,14,2,12,6,6,3,2,0,1,0.5,0.571,0.917,1.488,72.8,5.2,7.34,0.52,60.2,BB,93.7,21.3,0.3539,19.9,92.0,Inherit the Wind → Judgment at Nuremberg,85.8,Inherit the Wind → Judgment at Nuremberg → It's a Mad Mad Mad Mad World,79.6,Inherit the Wind → Judgment at Nuremberg → It's a Mad Mad Mad Mad World → Ship of Fools → Guess Who's Coming to Dinner,95.7,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,3,0.21428571428571427,True,0.4861526781173304,0.11924303635443403,0.9694276733442926,0.10465195776202921,0.4389438724122866
Stanley Kubrick,13,1,12,1,11,2,4,3,2,0.917,0.923,2.25,3.173,332.8,25.6,33.55,2.58,80.6,2B,128.8,18.8,0.233,18.0,93.6,Dr. Strangelove → 2001: A Space Odyssey,91.7,Dr. Strangelove → 2001: A Space Odyssey → A Clockwork Orange,90.6,Dr. Strangelove → 2001: A Space Odyssey → A Clockwork Orange → Barry Lyndon → The Shining,95.8,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,9,0.6923076923076923,True,1.3589645928058403,1.6107285476106659,1.4998270172055472,1.888046654625328,1.562937599970871
Stephen Chbosky,4,1,3,1,2,1,1,0,0,0.667,0.75,1.0,1.75,29.5,7.38,2.97,0.74,62.38,BB,118.1,22.5,0.3615,18.8,79.8,The Perks of Being a Wallflower → Wonder,64.1,The Perks of Being a Wallflower → Wonder → Dear Evan Hansen,,,82.6,0.25,0.25,0.25,0.25,0.0,0.0,1,0.25,True,0.20704623657792992,0.2786272723612274,-0.3684783077741097,0.4807435025177634,0.13579981262371107
Stephen Sommers,10,1,9,9,0,0,0,0,0,0.0,0.1,0.0,0.1,-149.5,-14.95,-15.07,-1.51,40.05,OUT,71.1,11.8,0.2949,13.1,53.6,The Mummy → The Mummy Returns,49.2,Deep Rising → The Mummy → The Mummy Returns,45.0,The Adventures of Huck Finn → The Jungle Book → Deep Rising → The Mummy → The Mummy Returns,64.0,0.9,0.1,0.0,0.0,0.0,0.0,0,0.0,True,-1.379866745739168,-1.3539644661854222,-1.566165102855243,-1.5157400266187933,-1.4471404213056756
Steve McQueen,5,1,4,1,3,2,0,1,0,0.75,0.8,1.25,2.05,65.0,13.0,6.55,1.31,68.0,1B,128.7,20.0,0.2943,17.9,81.0,Shame → 12 Years a Slave,80.4,Hunger → Shame → 12 Years a Slave,68.0,Hunger → Shame → 12 Years a Slave → Widows → Blitz,91.7,0.2,0.2,0.4,0.0,0.2,0.0,1,0.2,True,0.44370196843158943,0.6895169083053461,0.3893224307454014,0.8067297810785525,0.5641663815078741
Steven Soderbergh,35,7,28,16,12,10,2,0,0,0.429,0.543,0.5,1.043,109.9,3.14,11.08,0.32,58.14,BB,106.7,13.4,0.2297,13.7,79.8,Traffic → Erin Brockovich,79.9,Traffic → Erin Brockovich → Ocean's Eleven,75.8,Out of Sight → The Limey → Traffic → Erin Brockovich → Ocean's Eleven,81.1,0.45714285714285713,0.2,0.2857142857142857,0.05714285714285714,0.0,0.0,2,0.05714285714285714,True,0.6615138172958979,-0.03136775546849916,0.5117199267952603,-0.3284961777815044,0.2528429524641588
Steven Spielberg,34,3,31,6,25,13,8,2,2,0.806,0.824,1.387,2.211,585.5,17.22,59.03,1.74,72.22,1B,127.4,15.4,0.2138,15.5,92.6,Jurassic Park → Schindler’s List,83.7,Raiders of the Lost Ark → E.T. the Extra-Terrestrial → Indiana Jones and the Temple of Doom,81.8,Raiders of the Lost Ark → E.T. the Extra-Terrestrial → Indiana Jones and the Temple of Doom → The Color Purple → Empire of the Sun,98.1,0.17647058823529413,0.08823529411764706,0.38235294117647056,0.23529411764705882,0.058823529411764705,0.058823529411764705,12,0.35294117647058826,True,1.8942778905328144,0.9980496954377626,1.0093881748222546,0.9927546464219079,1.2686937640092302
Sydney Pollack,20,7,13,6,7,4,3,0,0,0.538,0.7,0.769,1.469,106.3,5.32,10.72,0.54,60.32,BB,98.8,17.1,0.2843,16.9,84.9,"They Shoot Horses, Don't They? → Jeremiah Johnson",78.9,"They Shoot Horses, Don't They? → Jeremiah Johnson → The Way We Were",75.6,"They Shoot Horses, Don't They? → Jeremiah Johnson → The Way We Were → The Yakuza → Three Days of the Condor",86.6,0.3,0.35,0.2,0.15,0.0,0.0,3,0.15,True,0.6460782631642874,0.12801648053829423,0.5390364458376746,0.1258364864024525,0.38575400782376895
Taika Waititi,8,0,8,3,5,2,3,0,0,0.625,0.625,1.0,1.625,110.0,13.75,11.09,1.39,68.75,1B,129.3,19.0,0.27649999999999997,17.8,85.2,What We Do in the Shadows → Hunt for the Wilderpeople,83.7,What We Do in the Shadows → Hunt for the Wilderpeople → Thor: Ragnorok,82.1,Boy → What We Do in the Shadows → Hunt for the Wilderpeople → Thor: Ragnorok → Jojo Rabbit,87.0,0.375,0.0,0.25,0.375,0.0,0.0,3,0.375,True,0.6619389752709244,0.7443509344544722,0.8935863417567673,0.3377437761033224,0.6756147668547517
Taylor Sheridan,3,0,3,2,1,0,1,0,0,0.333,0.333,0.667,1.0,-22.9,-7.63,-2.31,-0.77,47.37,OUT,88.4,31.8,0.6708,21.8,62.6,Wind River → Those Who Wish Me Dead,47.4,Vile → Wind River → Those Who Wish Me Dead,,,80.3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,0.3333333333333333,True,-0.7111317519828341,-0.8187843709699509,-1.2773455510287102,-0.45655099733839166,-0.8286822055621939
Terrence Malick,9,1,8,3,5,2,3,0,0,0.625,0.667,1.0,1.667,89.3,9.92,9.0,1.0,64.92,BB,115.7,20.4,0.3135,18.7,86.8,Badlands → Days of Heaven,85.0,Badlands → Days of Heaven → The Thin Red Line,77.1,Badlands → Days of Heaven → The Thin Red Line → The New World → The Tree of Life,86.8,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,3,0.3333333333333333,True,0.5684674331301037,0.46433184091960134,0.7637240439027382,0.3721450116541049,0.551983203475437
Terry Gilliam,13,0,13,6,7,3,2,2,0,0.538,0.538,1.0,1.538,92.1,7.08,9.29,0.71,62.08,BB,108.1,21.0,0.3375,19.5,83.4,The Fisher King → 12 Monkeys,79.2,The Fisher King → 12 Monkeys → Fear and Loathing in Las Vegas,78.6,Brazil → The Adventures of Baron Munchausen → The Fisher King → 12 Monkeys → Fear and Loathing in Las Vegas,92.8,0.46153846153846156,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,4,0.3076923076923077,True,0.5820423744098252,0.25669366190157694,0.7164331011716674,0.18235280195016657,0.45436496348129196
Thomas Vinterberg,11,0,11,6,5,2,1,2,0,0.455,0.455,0.909,1.364,63.1,5.74,6.36,0.58,60.74,BB,112.4,22.8,0.3749,20.6,83.2,Submarine → The Hunt,78.4,Submarine → The Hunt → Far from the Madding Crowd,69.5,The Hunt → Far from the Madding Crowd → The Commune → The Command → Another Round,90.3,0.5454545454545454,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,3,0.2727272727272727,True,0.43311588275375057,0.15872353518180488,0.3660701425126539,-0.0404297699582752,0.25304723025808484
Tim Burton,20,4,16,6,10,8,2,0,0,0.625,0.7,0.75,1.45,149.9,7.5,15.11,0.76,62.5,BB,112.6,16.0,0.2556,15.9,78.7,Batman → Edward Scissorhands,78.9,Edward Scissorhands → Batman Returns → Ed Wood,77.1,Beetlejuice → Batman → Edward Scissorhands → Batman Returns → Ed Wood,83.6,0.3,0.2,0.4,0.1,0.0,0.0,2,0.1,True,0.8196267570649973,0.2874007165450876,0.5544163973081963,0.19440529464172862,0.4952233645111659
Tim Miller,2,0,2,1,1,1,0,0,0,0.5,0.5,0.5,1.0,13.1,6.55,1.32,0.66,61.55,BB,115.5,25.8,0.4193,18.7,61.6,Deadpool → Terminator: Dark Fate,,,,,79.8,0.5,0.0,0.5,0.0,0.0,0.0,0,0.0,True,0.04441456224942889,0.21794428342286112,-0.18219487078503188,-0.2950576362565864,-0.03674980541703131
